amount,isFraud,Actual_amount_orig,Actual_amount_dest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
17733.57,1,17733.57,-17733.570000000298,False,True,False,False,False
85291.29,0,0.0,-85291.30000000005,False,True,False,False,False
685037.44,0,0.0,-685037.45,False,False,False,False,True
389250.9,1,389250.9,0.0,False,False,False,False,True
173404.28,0,16728.0,-173404.27000000002,False,True,False,False,False
2641429.75,0,0.0,-2641429.75,False,False,False,False,True
155666.02,0,30989.0,-155666.03,False,True,False,False,False
82527.13,1,82527.13,0.0,False,False,False,False,True
56423.59,0,0.0,-56423.590000000026,False,True,False,False,False
418871.89,1,418871.89,-418871.88,False,True,False,False,False
1277212.77,1,1277212.77,-2444985.19,False,True,False,False,False
19715.39,0,10115.0,80219.77,False,True,False,False,False
193444.52,0,-193444.52,0.0,True,False,False,False,False
5993.59,0,5993.59,0.0,False,False,False,True,False
130433.33,0,0.0,-130433.32000000007,False,True,False,False,False
22298.05,0,22298.04999999999,0.0,False,False,False,True,False
122.54,0,122.5399999999936,0.0,False,False,False,True,False
1515291.19,1,1515291.19,-1515291.18,False,True,False,False,False
430722.59,1,430722.59,0.0,False,False,False,False,True
7535.58,1,7535.58,0.0,False,False,False,False,True
4417191.86,1,4417191.86,0.0,False,False,False,False,True
20764.09,0,20764.09,0.0,False,False,False,True,False
1884.56,0,1884.56,-1884.5599999995902,False,True,False,False,False
120074.73,1,120074.73,0.0,False,False,False,False,True
311487.14,1,311487.14,-311487.14000000013,False,True,False,False,False
414304.46,0,0.0,-414304.45999999996,False,True,False,False,False
1779.66,0,0.0,0.0,False,False,False,True,False
50887.51,0,31125.0,0.0,False,False,False,True,False
10000000.0,1,10000000.0,0.0,False,False,False,False,True
57512.29,1,57512.29,-57512.29,False,True,False,False,False
321883.89,1,321883.89,-321883.89,False,True,False,False,False
1013208.77,1,1013208.77,-1013208.77,False,True,False,False,False
112835.43,1,112835.43,0.0,False,False,False,False,True
24848.52,0,0.0,0.0,False,False,False,True,False
99316.36,1,99316.36,-99316.35999999987,False,True,False,False,False
38749.56,0,6065.0,0.0,False,False,False,True,False
5652.69,0,0.0,0.0,False,False,False,True,False
2306.12,0,2306.1199999999953,0.0,False,False,False,True,False
3726.01,0,0.0,0.0,False,False,False,True,False
76582.23,1,76582.23,0.0,False,False,False,False,True
499380.8,0,-499380.79000000004,499380.79000000004,True,False,False,False,False
463891.31,1,463891.31,-463891.31000000006,False,True,False,False,False
19952.89,1,19952.89,0.0,False,False,False,False,True
27246.51,0,1081.0,0.0,False,False,False,True,False
195048.97,0,7086.0,-195048.97000000003,False,True,False,False,False
142118.37,0,0.0,-142118.37,False,True,False,False,False
181852.5,0,-181852.5,181852.5,True,False,False,False,False
6706.04,0,0.0,-6706.040000000008,False,True,False,False,False
1506795.1,1,1506795.1,-1506795.1,False,True,False,False,False
915266.65,1,915266.65,0.0,False,False,False,False,True
111033.79,1,111033.79,-111033.77999999997,False,True,False,False,False
912117.82,1,912117.82,0.0,False,False,False,False,True
235763.38,1,235763.38,0.0,False,False,False,False,True
614145.31,1,614145.31,-614145.31,False,True,False,False,False
7906.61,0,0.0,0.0,False,False,False,True,False
757422.83,1,757422.83,-757422.8300000001,False,True,False,False,False
201214.48,0,-201214.49000000022,201214.49000000022,True,False,False,False,False
7165.39,0,7165.380000000001,0.0,False,False,False,True,False
1217.65,0,1217.6499999999942,-1217.6400000000012,False,True,False,False,False
6188772.44,1,6188772.44,0.0,False,False,False,False,True
130008.53,0,-130008.53,130008.53000000003,True,False,False,False,False
110542.18,0,105538.0,-110542.18999999994,False,True,False,False,False
13822.6,0,13822.6,0.0,False,False,False,True,False
40565.39,0,-40565.39000000013,40565.390000000014,True,False,False,False,False
18819.0,0,0.0,0.0,False,False,False,True,False
7605.75,0,0.0,0.0,False,False,False,True,False
3653274.35,1,3653274.35,-3653274.35,False,True,False,False,False
283121.68,1,283121.68,-283121.67,False,True,False,False,False
262084.07,0,-262084.06999999937,262084.06999999983,True,False,False,False,False
78028.89,1,78028.89,0.0,False,False,False,False,True
113814.66,0,17441.0,-113814.65999999992,False,True,False,False,False
440962.56,1,440962.56,-440962.5599999998,False,True,False,False,False
557950.06,1,557950.06,0.0,False,False,False,False,True
3917.2,0,3917.1999999999534,0.0,False,False,False,True,False
89846.18,1,89846.18,-89846.18000000063,False,True,False,False,False
71323.49,1,71323.49,0.0,False,False,False,False,True
3912.26,0,0.0,-3912.2600000000093,False,True,False,False,False
72158.42,0,-72158.41999999993,72158.41999999998,True,False,False,False,False
355106.95,0,-355106.9499999997,355106.9500000002,True,False,False,False,False
175863.85,0,175863.83999999997,-175863.84999999986,False,True,False,False,False
309459.17,0,0.0,-309459.1699999999,False,True,False,False,False
2442.96,0,1535.0,0.0,False,False,False,True,False
503793.25,1,503793.25,-503793.25,False,True,False,False,False
47095.44,0,-47095.450000000186,47095.44,True,False,False,False,False
36226.25,0,413.0,63803.96999999997,False,True,False,False,False
117185.46,0,-117185.45999999999,27378.92,True,False,False,False,False
92302.24,0,-92302.25,92302.23999999999,True,False,False,False,False
905919.58,1,905919.58,0.0,False,False,False,False,True
4235.15,0,4235.1500000000015,0.0,False,False,False,True,False
1075241.91,0,0.0,-1075241.9099999992,False,False,False,False,True
121703.15,0,25235.0,-126666.16000000003,False,True,False,False,False
8935.47,0,8935.470000000001,0.0,False,False,False,True,False
193470.16,0,-193470.16,193470.15999999968,True,False,False,False,False
201247.25,1,201247.25,0.0,False,False,False,False,True
10000000.0,1,10000000.0,0.0,False,False,False,False,True
434006.52,1,434006.52,-434006.52,False,True,False,False,False
307455.42,1,307455.42,-307455.42,False,True,False,False,False
9089.15,0,9089.150000000001,0.0,False,False,False,True,False
315332.63,0,-315332.62999999896,315332.63,True,False,False,False,False
1319703.76,1,1319703.76,0.0,False,False,False,False,True
309254.05,1,309254.05,-309254.06,False,True,False,False,False
24853.12,0,6653.6,0.0,False,False,False,True,False
87219.11,1,87219.11,-87219.11,False,True,False,False,False
1282971.57,1,1282971.57,0.0,False,False,False,False,True
49329.63,0,0.0,-49329.630000000354,False,False,False,False,True
245955.58,0,-245955.58000000194,245955.58000000007,True,False,False,False,False
57040.65,1,57040.65,-57040.65,False,True,False,False,False
1312694.5,1,1312694.5,0.0,False,False,False,False,True
6321120.73,0,0.0,-6321120.729999999,False,False,False,False,True
171456.83,1,171456.83,0.0,False,False,False,False,True
325732.34,1,325732.34,0.0,False,False,False,False,True
828380.42,0,0.0,-828380.4100000001,False,False,False,False,True
98367.18,0,-98367.18000000017,98367.18999999994,True,False,False,False,False
24737.67,0,-24737.669999998063,24737.67000000016,True,False,False,False,False
184588.59,1,184588.59,0.0,False,False,False,False,True
321712.19,0,0.0,-321712.1900000004,False,False,False,False,True
131597.73,1,131597.73,0.0,False,True,False,False,False
44772.29,0,44772.29000000001,0.0,False,False,False,True,False
2927005.15,1,2927005.15,-2994420.07,False,True,False,False,False
2689.43,1,2689.43,0.0,False,False,False,False,True
31479113.67,0,0.0,-31479113.669999994,False,False,False,False,True
199482.4,0,4674.0,-199482.40999999968,False,True,False,False,False
224772.35,0,-224772.35000000056,224772.3500000001,True,False,False,False,False
251404.71,0,20311.0,-251404.71,False,True,False,False,False
191834.14,1,191834.14,0.0,False,False,False,False,True
57762.33,0,-57762.31999999983,57762.330000000075,True,False,False,False,False
113640.38,0,0.0,-113640.38,False,True,False,False,False
17625.14,0,17625.140000000014,0.0,False,False,False,True,False
95504.16,0,55753.0,-95504.16000000003,False,True,False,False,False
59649.33,1,59649.33,-59649.32999999996,False,True,False,False,False
1309940.05,1,1309940.05,-1309940.05,False,True,False,False,False
10560.92,0,10560.93,0.0,False,False,False,True,False
9453680.72,1,9453680.72,-9453680.72,False,True,False,False,False
59085.24,0,-59085.25,59085.24000000022,True,False,False,False,False
3486005.08,1,3486005.08,-3486005.08,False,True,False,False,False
150405.2,1,150405.2,-150405.2,False,True,False,False,False
81595.54,0,20791.0,-81595.54,False,True,False,False,False
309863.73,0,-309863.73,0.0,True,False,False,False,False
43379.55,0,1226.0,0.0,False,False,False,True,False
70125.14,1,70125.14,0.0,False,False,False,False,True
3725.22,0,3725.220000000001,0.0,False,False,False,True,False
94097.41,0,-94097.40999999992,94097.41000000003,True,False,False,False,False
6367.65,0,0.0,0.0,False,False,False,True,False
79335.42,0,79335.42,-79335.41999999993,False,True,False,False,False
128426.58,1,128426.58,0.0,False,False,False,False,True
1591.62,0,0.0,0.0,False,False,False,True,False
232185.56,1,232185.56,-232185.56000000052,False,True,False,False,False
7809301.98,1,7809301.98,-7809301.98,False,True,False,False,False
1927403.83,1,1927403.83,0.0,False,False,False,False,True
34445.54,0,0.0,-34445.53000000001,False,True,False,False,False
99330.62,0,-99330.62000000011,99330.62,True,False,False,False,False
9403.35,0,0.0,0.0,False,False,False,True,False
1795622.71,1,1795622.71,0.0,False,False,False,False,True
70152.48,0,0.0,-70152.48999999999,False,True,False,False,False
297906.38,0,-297906.38,0.0,True,False,False,False,False
18373.76,0,0.0,0.0,False,False,False,True,False
547234.29,0,149323.0,-199624.90999999992,False,False,False,False,True
1075.51,0,0.0,0.0,False,False,False,True,False
2044841.02,1,2044841.02,-2044841.02,False,True,False,False,False
4626269.69,1,4626269.69,-4626269.69,False,True,False,False,False
96066.2,0,-96066.19999999995,96066.2,True,False,False,False,False
95335.42,0,-95335.42,95335.42000000001,True,False,False,False,False
78910.5,0,-78910.5,78910.5,True,False,False,False,False
67921.66,1,67921.66,0.0,False,False,False,False,True
144063.17,0,20488.0,-144063.16,False,True,False,False,False
37357.32,1,37357.32,0.0,False,False,False,False,True
18981.73,0,18981.730000000003,-18981.72999999998,False,True,False,False,False
16182.7,1,16182.7,0.0,False,False,False,False,True
221077.97,1,221077.97,-221077.97,False,True,False,False,False
226402.77,1,226402.77,-226402.77000000142,False,True,False,False,False
60692.95,0,0.0,-60692.94999999995,False,True,False,False,False
31645.04,0,10622.0,0.0,False,False,False,True,False
15814.75,0,15814.75,0.0,False,False,False,True,False
1698263.69,1,1698263.69,-1698263.69,False,True,False,False,False
224683.34,0,0.0,-224683.3500000001,False,True,False,False,False
205745.67,0,61772.0,-205745.67,False,False,False,False,True
36806.14,0,0.0,-36806.1399999999,False,True,False,False,False
101392.92,1,101392.92,-101392.91999999993,False,True,False,False,False
182402.89,0,182402.89,-182402.89,False,True,False,False,False
33311.0,0,0.0,0.0,False,False,False,True,False
389275.23,1,389275.23,-389275.23,False,True,False,False,False
60450.18,1,60450.18,-60450.179999999935,False,True,False,False,False
48442.88,1,48442.88,-48442.87999999995,False,True,False,False,False
35496.47,1,35496.47,0.0,False,False,False,False,True
78159.92,0,0.0,0.0,False,False,False,True,False
8276235.5,1,8276235.5,0.0,False,False,False,False,True
548161.93,1,548161.93,0.0,False,False,False,False,True
4360.35,0,4360.3399999999965,0.0,False,False,False,True,False
127660.63,0,0.0,-127660.62000000011,False,True,False,False,False
77602.96,0,-77602.96,65271.18,True,False,False,False,False
871893.15,1,871893.15,-871893.1500000022,False,True,False,False,False
1658688.36,0,50706.0,-1946377.64,False,False,False,False,True
104853.77,0,-104853.77000000002,295116.91,True,False,False,False,False
3695429.98,1,3695429.98,0.0,False,False,False,False,True
5429153.98,1,5429153.98,-5429153.98,False,True,False,False,False
1532229.72,1,1532229.72,-1532229.72,False,True,False,False,False
252535.08,0,0.0,-252535.08000000007,False,True,False,False,False
159799.21,0,-159799.21,159799.21000000002,True,False,False,False,False
9465988.82,1,9465988.82,-9465988.82,False,True,False,False,False
95187.73,0,-95187.73,95187.72999999998,True,False,False,False,False
794914.19,0,1228.0,-794914.1900000002,False,True,False,False,False
40413.81,1,40413.81,0.0,False,False,False,False,True
2194533.79,1,2194533.79,-2194533.79,False,True,False,False,False
1606.12,0,1606.130000000001,0.0,False,False,False,True,False
36300.25,1,36300.25,-36300.25,False,True,False,False,False
15310.86,0,15310.859999999986,0.0,False,False,False,True,False
147841.48,0,0.0,-147841.48000000004,False,True,False,False,False
296212.67,1,296212.67,-296212.67000000004,False,True,False,False,False
1849.23,0,1849.2299999999814,0.0,False,False,False,True,False
10157.25,0,0.0,0.0,False,False,False,True,False
117597.87,0,196.0,-117597.87000000001,False,True,False,False,False
7927.06,1,7927.06,0.0,False,False,False,False,True
2385.62,0,0.0,0.0,False,False,False,True,False
10000000.0,1,10000000.0,0.0,False,False,False,False,True
3738574.9,1,3738574.9,0.0,False,False,False,False,True
773926.81,1,773926.81,0.0,False,False,False,False,True
489767.32,1,489767.32,-489767.32,False,True,False,False,False
5507.97,0,0.0,0.0,False,False,False,True,False
1825908.12,1,1825908.12,-1825908.12,False,True,False,False,False
1150413.99,1,1150413.99,0.0,False,False,False,False,True
63978.54,0,30613.0,-334189.82,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
2815893.17,1,2815893.17,-2815893.1700000004,False,True,False,False,False
283614.29,0,55653.0,-283614.29,False,True,False,False,False
1270564.34,1,1270564.34,-1270564.34,False,True,False,False,False
4342582.37,1,4342582.37,-4342582.380000001,False,True,False,False,False
28284.88,1,28284.88,0.0,False,False,False,False,True
353785.26,1,353785.26,0.0,False,False,False,False,True
7536.67,0,0.0,0.0,False,False,False,True,False
548389.01,0,59377.0,-548389.0099999998,False,True,False,False,False
2768828.41,0,0.0,-2768828.41,False,False,False,False,True
11289.41,0,11289.410000000003,0.0,False,False,False,True,False
215941.66,0,8182.0,-215941.65999999992,False,True,False,False,False
2177218.43,1,2177218.43,-2177218.43,False,True,False,False,False
426532.4,1,426532.4,-426532.4,False,True,False,False,False
19421.77,1,19421.77,-19421.76000000001,False,True,False,False,False
978261.98,1,978261.98,-978261.9800000001,False,True,False,False,False
357882.83,1,357882.83,-357882.82000000007,False,True,False,False,False
10789.0,1,10789.0,-10789.0,False,True,False,False,False
20526.09,0,0.0,0.0,False,False,False,True,False
412511.32,1,412511.32,0.0,False,False,False,False,True
273847.79,0,73597.0,-273847.79000000004,False,True,False,False,False
678.57,0,678.5699999999997,-678.57,False,True,False,False,False
31.8,0,0.0,0.0,False,False,False,True,False
225708.78,0,0.0,-225708.78000000026,False,True,False,False,False
682309.83,1,682309.83,-682309.83,False,True,False,False,False
7077.37,0,0.0,0.0,False,False,False,True,False
8736.68,0,8736.68,0.0,False,False,False,True,False
866712.19,1,866712.19,-866712.19,False,True,False,False,False
91691.75,1,91691.75,-91691.75,False,True,False,False,False
33964.87,1,33964.87,0.0,False,False,False,False,True
10449.98,0,0.0,0.0,False,False,False,True,False
570792.99,0,20687.0,-570792.9900000002,False,False,False,False,True
343177.04,1,343177.04,0.0,False,False,False,False,True
